db_type,isolation_lvl,concurrent,query,planning_time,execution_time
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",22.600 ms,172.905 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",35.507 ms,169.829 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",60.242 ms,143.288 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",40.907 ms,147.281 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",123.165 ms,121.498 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",146.005 ms,115.933 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",21.824 ms,147.508 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",41.820 ms,107.899 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",40.435 ms,119.248 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",49.429 ms,121.834 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",15.729 ms,120.939 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",108.232 ms,120.958 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",106.312 ms,108.308 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",31.924 ms,100.164 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",32.831 ms,113.357 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",41.559 ms,108.974 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",42.704 ms,107.416 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",22.144 ms,104.135 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",22.752 ms,105.005 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",25.743 ms,94.129 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",27.922 ms,100.661 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",16.817 ms,92.627 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",16.630 ms,85.690 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",14.403 ms,100.188 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",18.834 ms,109.823 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",15.167 ms,88.742 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",15.724 ms,94.258 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",14.449 ms,92.148 ms
local,repeatable_read,1,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,0.854 ms,1837.081 ms
local,repeatable_read,1,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",5.387 ms,30.160 ms
local,repeatable_read,1,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.677 ms,99.644 ms
local,repeatable_read,1,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",5.804 ms,54.351 ms
local,repeatable_read,10,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.070 ms,2178.888 ms
local,repeatable_read,10,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.060 ms,2249.950 ms
local,repeatable_read,10,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.210 ms,2209.246 ms
local,repeatable_read,10,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.177 ms,2239.448 ms
local,repeatable_read,10,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,0.943 ms,2277.996 ms
local,repeatable_read,10,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,0.900 ms,2188.320 ms
local,repeatable_read,10,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.298 ms,2194.043 ms
local,repeatable_read,10,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.412 ms,2200.702 ms
local,repeatable_read,10,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.185 ms,2243.871 ms
local,repeatable_read,10,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.083 ms,2165.189 ms
local,repeatable_read,10,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",6.619 ms,42.848 ms
local,repeatable_read,10,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",6.124 ms,41.616 ms
local,repeatable_read,10,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",6.090 ms,40.712 ms
local,repeatable_read,10,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",6.228 ms,50.189 ms
local,repeatable_read,10,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",7.276 ms,49.289 ms
local,repeatable_read,10,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",8.019 ms,45.227 ms
local,repeatable_read,10,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",7.259 ms,41.481 ms
local,repeatable_read,10,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",6.346 ms,37.086 ms
local,repeatable_read,10,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",6.639 ms,39.199 ms
local,repeatable_read,10,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",7.910 ms,41.374 ms
local,repeatable_read,10,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.625 ms,119.498 ms
local,repeatable_read,10,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.708 ms,112.511 ms
local,repeatable_read,10,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.759 ms,124.052 ms
local,repeatable_read,10,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.582 ms,117.522 ms
local,repeatable_read,10,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.752 ms,121.138 ms
local,repeatable_read,10,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.732 ms,116.248 ms
local,repeatable_read,10,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.786 ms,116.050 ms
local,repeatable_read,10,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.784 ms,123.644 ms
local,repeatable_read,10,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.790 ms,120.389 ms
local,repeatable_read,10,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.784 ms,127.859 ms
local,repeatable_read,10,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",7.457 ms,64.582 ms
local,repeatable_read,10,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",7.300 ms,64.505 ms
local,repeatable_read,10,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",8.046 ms,62.891 ms
local,repeatable_read,10,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",7.871 ms,66.642 ms
local,repeatable_read,10,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",8.459 ms,69.142 ms
local,repeatable_read,10,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",8.843 ms,65.458 ms
local,repeatable_read,10,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",7.918 ms,63.528 ms
local,repeatable_read,10,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",8.622 ms,60.167 ms
local,repeatable_read,10,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",8.781 ms,66.818 ms
local,repeatable_read,10,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",9.036 ms,59.248 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.290 ms,3225.407 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.303 ms,3454.562 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.152 ms,3273.494 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.258 ms,3475.219 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.165 ms,5223.906 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.213 ms,3337.581 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.345 ms,3395.782 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.292 ms,3350.622 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.882 ms,3404.341 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.183 ms,5566.434 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,2.798 ms,3279.051 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,3.026 ms,6930.100 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.324 ms,3379.714 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.946 ms,3437.125 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,34.062 ms,5626.029 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.493 ms,3436.920 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.591 ms,5335.098 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.823 ms,3436.989 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.574 ms,6589.863 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,2.968 ms,3481.363 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.795 ms,5347.878 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.390 ms,3394.614 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,17.209 ms,5327.884 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.482 ms,3360.371 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.513 ms,5317.736 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.510 ms,6946.507 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.671 ms,6983.635 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.618 ms,5477.191 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.500 ms,6578.420 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.382 ms,5598.447 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.291 ms,5187.322 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.256 ms,5496.308 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.296 ms,3693.706 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.484 ms,5377.502 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.292 ms,5801.596 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.491 ms,6423.397 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.230 ms,6388.493 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.294 ms,6070.744 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.291 ms,4813.292 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.289 ms,6186.945 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.394 ms,3922.349 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.238 ms,5274.180 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.301 ms,4448.847 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.274 ms,6287.988 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.297 ms,3116.334 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.357 ms,6121.889 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.275 ms,4293.590 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.246 ms,6137.579 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.298 ms,3955.222 ms
local,repeatable_read,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.273 ms,5836.419 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",13.818 ms,67.156 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",13.172 ms,104.427 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",12.758 ms,77.780 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",12.869 ms,108.451 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",12.640 ms,69.295 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",11.884 ms,114.553 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",13.003 ms,88.773 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",13.828 ms,58.612 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",13.508 ms,72.726 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",11.894 ms,91.876 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",15.187 ms,71.000 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",25.843 ms,154.938 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",17.656 ms,69.419 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",20.910 ms,79.063 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",17.714 ms,128.712 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",107.356 ms,115.336 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",12.923 ms,97.637 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",41.188 ms,78.910 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",41.257 ms,75.451 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",37.135 ms,97.884 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",42.136 ms,68.149 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",45.986 ms,57.831 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",40.562 ms,78.711 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",15.437 ms,74.117 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",62.669 ms,61.763 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",17.608 ms,81.921 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",30.695 ms,58.992 ms
local,repeatable_read,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",16.791 ms,83.969 ms
